url,title,description,bedrooms,bathrooms,floor_area_sqm,street_address,city,region,latitude,longitude,amenities,price,lot_area_sqm,property_type_raw
https://www.lamudi.com.ph/property/41032-73-9b391b239d9f-2adc-19e7eb0-8d50-74af,Commercial Lot For Sale in Carcar,"Strategically located in Villadolid, Carcar, Cebu this 6,000 sqm titled property offers the scale, frontage, and versatility serious developers and land banking investors are looking for.
Property Highlights:
Lot Area: 6,000 sqm
Frontage: 34 meters
Terrain: Flat and development-ready
Title: Clean & 
Titled 
Price: 3k Per Sq.m 
Highest and Best Use Potential:
• Housing project or subdivision development
• Farm resort or leisure concept
• Mixed-use with commercial edge along access road
• Logistics hub, warehouse, or light industrial use
With only a 3-minute drive to the national highway, this property combines accessibility, expansion potential, and long-term appreciation upside in one of South Cebu’s steadily growing cities.
Ideal for developers positioning early in the growth corridor of Carcar.
Price May Change W/out Prior Notice 

For more info and unit viewing, you may call/text/send dm

👩Abegail Revilla 
☎️ 0929770---- 
📧 abegailrev----@gmail.com
REB PRC Lic. No. 33314
DHSUD Reg. No. R7-B-06/23-7518",,,,"Valladolid, Carcar, Cebu, Pilipinas",Carcar,Cebu,10.0987173,123.6567371,,18000000,6000.0,Accommodation | land | Commercial Lot
https://www.lamudi.com.ph/property/41032-73-ab510c169fbd-1a2c-19e8367-a113-743d,Residential Lot For Sale in Casili,"Are you looking for a flood-free property with a stunning panoramic overlooking view? This rare corner lot opportunity is perfect for building the dream home you’ve always imagined.
🌄 Wake Up to Breathtaking Views Every Single Day!
✨ Property Details:
📍Location: Greenville Heights, Consolacion, Cebu 
📍 Total Lot Area: 335 sqm (2 Adjacent Lots)
📍 Corner Lot – More space, more privacy, more value
💰 Price: Php 16,000 per sqm
💰 Total Price: Php 5,360,000
📌 Buyer shoulders taxes and transfer charges
Imagine designing your own sanctuary where cool breeze, scenic views, and peaceful surroundings greet you daily.

For more info and unit viewing, you may call/text/send dm

👩Abegail Revilla 
☎️ 0929770---- 
📧 abegailrev----@gmail.com
REB PRC Lic. No. 33314
DHSUD Reg. No. R7-B-06/23-7518",,,,"GREENVILLE HEIGHTS SUBDIVISION, Upper Casili, Consolacion, Cebu, Pilipinas",Consolacion,Cebu,10.3811573,123.94061,,5360000,335.0,Accommodation | land | Lot
https://www.lamudi.com.ph/property/41032-73-b50147a7e196-55dd-19e7d75-8ac4-7384,Residential Lot For Sale in Lamac,"RESIDENTIAL LOT FOR SALE IN CONSOLACION CEBU
Location : El Monteverde de Cebu Subdivision,  Consolacion, Cebu
 
Developed by Sta Lucia

LOT DETAILS 
Lot Area: 190 sq.m 
Price: 15,000/sq.m 

FEATURES & AMENITIES
Landscaped Entrance Gate with Guardhouse 
Multi-Function Clubhouse 
Basketball Court 
Tennis Court 
Swimming Pool 
Children’s Playground 
Picnic Grounds 
Centralized, Interrelated Water System with Overhead Water Tank and Deep Well 
Cemented Sidewalks 
Cemented Curbs and Gutters

For more info and unit viewing, you may call/text/send dm

👩Abegail Revilla 
☎️ 0929770---- 
📧 abegailrev----@gmail.com
REB PRC Lic. No. 33314
DHSUD Reg. No. R7-B-06/23-7518",,,,"El Monte Verde de Cebu Subdivision, New Orleans Street, Consolacion, Cebu, Pilipinas",Consolacion,Cebu,10.389355,123.9642126,,2850000,190.0,Accommodation | land | Lot
https://www.lamudi.com.ph/property/41032-73-ba85f1224ef9-3029-19e83c1-9a60-76be,Land For Sale in Lubo,"🌿 PRIME LAND FOR SALE IN LUBO, SOGOD, CEBU 🌿
An excellent investment opportunity awaits! Own this expansive 42,000-square-meter property located in the peaceful area of Lubo, Sogod, Cebu.
✅ Non-flooded area
✅ Flat and level terrain
✅ Ideal for poultry, piggery, farming, agri-business, or future development
✅ Electricity available
✅ Water supply available
✅ Good accessibility
✅ High investment potential
📍 Location: Lubo, Sogod, Cebu
📏 Land Area: 42,000 Square Meters
📄 Title Status: Tax Declaration
💰 Price: ₱250 per Square Meter
💵 Total Selling Price: ₱10,500,000
Whether you're looking to expand your agricultural operations or secure a valuable land investment, this property offers great potential in a growing area of Cebu.
📞 For inquiries and site viewing schedules, contact:
Mary Ann Coronel
📱 WhatsApp: 0995-353-----
🏢 MDC Realty and Brokerage
Invest today and secure your future with this promising property in Sogod, Cebu!",,,,"Lubo, Sogod, Cebu, Pilipinas",Sogod,Cebu,10.7942935,123.9666404,,10500000,42000.0,Accommodation | land
https://www.lamudi.com.ph/property/41032-73-c40e0a62cbb0-dd3e-19e7849-927a-7815,Residential Lot For Sale in Banilad,"LOT FOR SALE IN CEBU CITY 
For Sale: Doña Rita Lot 
Lot area: 360sq
Price: ₱70,000/sq 
Net of taxes
Terrain: Flat 
Road frontage: 15 meters

For more info and unit viewing, you may call/text/send dm

👩Abegail Revilla 
☎️ 0929770---- 
📧 abegailrev----@gmail.com
REB PRC Lic. No. 33314
DHSUD Reg. No. R7-B-06/23-7518",,,,"Doña Rita Village, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu,Cebu,10.3510732,123.9112326,,25200000,360.0,Accommodation | land | Lot
https://www.lamudi.com.ph/property/41032-73-ced42613ad11-1608-19e78bd-8832-77f2,Residential Lot For Sale in Cebu,"For Sale: Vacant Residential Lot in Talamban Cebu City

Location: Maryville Subdivsion, Talamban Cebu City
Lot area: 221 sqm
Vacant Lot
Near the gate
Titled

Price: 48K/sqm (Negotiable)
For more info and unit viewing, you may call/text/send dm

👩Abegail Revilla 
☎️ 0929770---- 
📧 abegailrev----@gmail.com
REB PRC Lic. No. 33314
DHSUD Reg. No. R7-B-06/23-7518",,,,"Maryville Subdivision, Talamban Road, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu,Cebu,10.3744849,123.9179152,,10608000,221.0,Accommodation | land | Lot
https://www.lamudi.com.ph/property/41032-73-ed5664b02b47-530-19e839f-890b-75ba,Residential Lot For Sale in Cebu,"Build Your Dream Home in Talamban, 
Cebu City 
Lot for Sale inside Maryville Subdivision
Talamban, Cebu City 
Lot Area: 312 sqm
Clean Title 
Prime location near the guardhouse — easy access & added security!
Price: ₱50,000 per sqm
Total Price: ₱15.6M (Negotiable)
Seller shoulders Capital Gains Tax
Buyer shoulders transfer-related fees

For more info and unit viewing, you may call/text/send dm

👩Abegail Revilla 
☎️ 0929770---- 
📧 abegailrev----@gmail.com
REB PRC Lic. No. 33314
DHSUD Reg. No. R7-B-06/23-7518",,,,"Maryville Subdivision, Talamban Road, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu,Cebu,10.3744849,123.9179152,,15600000,312.0,Accommodation | land | Lot
https://www.lamudi.com.ph/property/41032-73-1be9553ce61e-4a7b-19e6dcc-9e90-74c3,Land For Sale in Cebu,"1559 SqM Lot in Monterrazas de Cebu For Sale

Lot Area : 1559 SqM

City View

Per SqM: 70,000

Price: 109,130,000 net of taxes

Prices and details are subject to change without prior notice.
For more info, kindly email or call us, for the latest updates.",,,,"Monterrazas De Cebu, Negros Road, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu,Cebu,10.324419,123.8712144,"Access for people with disabilities, Air conditioning, Garage, Playground, Garden, Grill, Security, Swimming pool",109130000,1559.0,Accommodation | land | 1559 SqM Lot in Monterrazas de Cebu
https://www.lamudi.com.ph/property/41032-73-1e2aecefbe72-47ae-19e6c46-8d0b-7662,Land For Sale in Banilad,"Property ID: SLDRV1
Type: Lot for Sale
Location: Doña Rita Village, Banilad, Cebu City
Lot Area: 360 SqM
Price: PHP 70,000 per SqM 

Property Features
-	Generous lot area with 360 square meters of premium residential land
-	Extensive frontage measuring 15 meters wide along Prince Street allowing for an impressive facade design
-	Optimal flat topography that eliminates complex excavation or costly retaining wall expenses
-	Natural greenery featuring mature trees and lush foliage that can be easily cleared or integrated into an eco-friendly landscape design
-	Concrete road access situated on wide well-maintained neighborhood roads with an existing stone perimeter boundary

Subdivision Features
-	Gated community
-	Guardhouse
-	24/7 security monitoring
-	Controlled entry points
-	Wide concrete roads
-	Concrete sidewalks
-	Underground drainage system
-	Multi-purpose court
-	Streetlights
-	Elevated location away from flood zones

Finding premium, build-ready land in a highly sought-after enclave can be rare, but this Prime 360 SqM Residential Lot for Sale in Doña Rita Village presents the perfect blank canvas for your custom dream home or long-term investment portfolio. This exceptional residential property offers a generous, uniform shape that is highly coveted by architects and builders alike. Nestled within a secure, well-established neighborhood, the Prime 360 SqM Residential Lot for Sale in Doña Rita Village balances serene, tree-lined privacy with direct proximity to top-tier universities, essential commercial hubs, and lifestyle retail centers. Whether you intend to build a contemporary multi-generational home or a modern single-detached luxury estate, securing this Prime 360 SqM Residential Lot for Sale in Doña Rita Village guarantees high capital appreciation and enduring real estate value in Metro Cebu.",,,,"Banilad, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu,Cebu,10.3518061,123.9053005,Security,25200000,360.0,Accommodation | land | Prime 360 SqM Residential Lot
https://www.lamudi.com.ph/property/41032-73-1fccb7b26cc0-4cc4-19e7204-8337-705f,Land For Sale in Cebu,"775 SqM Lot FOR SALE at Monterrazas de Cebu

Lot Area : 775 SqM

City View

Per SqM: 70,000

Price: 54,250,000.00 net of taxes

Prices and details are subject to change without prior notice.
For more info, kindly email or call us, for the latest updates.",,,,"Monterrazas De Cebu, Negros Road, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu,Cebu,10.324419,123.8712144,"Access for people with disabilities, Air conditioning, Garage, Playground, Garden, Grill, Security, Swimming pool",54250000,775.0,Accommodation | land | 775 SqM Lot
https://www.lamudi.com.ph/property/41032-73-32218dd238ad-325b-19e64b3-a318-7887,Land For Sale in Cebu,"MARKDOWN SALE❗️Residential Lot in Greenwoods Executive Village, Pulangbato, Cebu City

Located in the most premium and accessible area of the village

✔️ Lot Area: 150 sqm
✔️ Very near the guardhouse

💰 Price: ₱2,700,000 NET

✅️ Cash or Bank Financing",,,,"Pulangbato, Cebu City, Cebu, Pilipinas",Cebu,Cebu,10.3979941,123.9025114,,2700000,150.0,Accommodation | land | Lot
https://www.lamudi.com.ph/property/41032-73-37e535f418c4-26f-19e71f6-a090-7667,Land For Sale in Cebu,"775 SqM Prime Lot FOR SALE in Monterrazas de Cebu

Lot Area : 775 SqM

City View

Per SqM: 70,000

Price: 54,250,000.00 net of taxes

Prices and details are subject to change without prior notice.
For more info, kindly email or call us, for the latest updates.",,,,"Monterrazas De Cebu, Negros Road, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu,Cebu,10.324419,123.8712144,"Access for people with disabilities, Air conditioning, Garage, Playground, Garden, Grill, Security, Swimming pool",54250000,775.0,Accommodation | land | 775 SqM Prime Lot
https://www.lamudi.com.ph/property/41032-73-406cf125a982-8170-19e6a71-84ba-7664,Residential Lot For Sale in Lagtang,"Lot with Panoramic View for Sale!
Location: Kishanta Subdivision, Talisay City, Cebu
Lot area: 266sqm.
Price: 24,000/sqm.
TSP: Php 6,384,000.00
Seller to shoulder the CGT
Buyer to shoulder other taxes and transfer charges including notarial fees.
Disclaimer: Price may change without prior notice.

For more info and unit viewing, you may call/text/send dm

👩Abegail Revilla 
☎️ 0929770---- 
📧 abegailrev----@gmail.com
REB PRC Lic. No. 33314
DHSUD Reg. No. R7-B-06/23-7518",,,,"Kishanta Subdivision, Talisay, Lalawigan ng Cebu, Pilipinas",Talisay,Cebu,10.2754314,123.8320574,"Playground, Garden, Gym, Security, Swimming pool",6384000,266.0,Accommodation | land | Lot with panoramic view
https://www.lamudi.com.ph/property/41032-73-535109d46c-a056-19e6db0-8bb1-7771,Land For Sale in Cebu,"This 329 SqM prime lot in Monterrazas de Cebu is FOR SALE

Lot Area: 329 SqM

City View

Price: 16,000,000.00 net of taxes

Location: Just steps from the guard house for ultimate security & convinience

Prices and details are subject to change without prior notice.
For more info, kindly email or call us, for the latest updates.",,,,"Monterrazas De Cebu, Negros Road, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu,Cebu,10.324419,123.8712144,"Access for people with disabilities, Air conditioning, Garage, Playground, Garden, Grill, Security, Swimming pool",16000000,329.0,Accommodation | land | This 329 SqM prime lot in Monterrazas de Cebu is
https://www.lamudi.com.ph/property/41032-73-5fa4d2500ee9-398b-19e6d09-825a-7c0f,Commercial Lot For Sale in San Antonio,"FOR SALE | Prime Commercial Property in Jakosalem Street, Cebu City

📍 Jakosalem Street, Cebu City
📐 Total Lot Area: 421 sqm
💰 Selling Price: ₱100,000 per sqm

🔹 Property Details:
✔ Commercial Lot
✔ 15-Meter Road Frontage
✔ Fully Flat Terrain

📩For more info and site viewing, please send us a message.",,,,"Jakosalem Street, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu,Cebu,10.3023118,123.9005693,,42100000,421.0,"Accommodation | land | FOR SALE | Prime Commercial Property in Jakosalem Street, Cebu City"
https://www.lamudi.com.ph/property/41032-73-62e46f661f23-f788-19e6f10-b14f-7735,Residential Lot For Sale in Yati,"Lot for Sale in Yati Liloan.                                            
  🌱Lot area: 4305sqm.                                                 
  🌱Price: 17,000 per sqm.                                         
   🌱Clean title

For more info and unit viewing, you may call/text/send dm

👩Abegail Revilla 
☎️ 0929770---- 
📧 abegailrev----@gmail.com
REB PRC Lic. No. 33314
DHSUD Reg. No. R7-B-06/23-7518",,,,"Yati, Liloan, Lalawigan ng Cebu, Pilipinas",Liloan,Cebu,10.3914167,123.9777887,,73185000,4305.0,Accommodation | land | Lot
https://www.lamudi.com.ph/property/41032-73-65297a40d8a8-6629-19e6f50-b946-7055,Residential Lot For Sale in Catarman,"For Sale❗
Titled Lot in Catarman, Liloan Cebu.
✅Overlooking to Mactan Island
✅Above Amara Subdivision
✅Along Barangay Road
✅With 45mtrs. Frontage
✅With Own Title
✅Lot Area: 1,401sqm.
✅Price: 10k/sqm.
Buyer will shoulder the transfer charges.

For more info and unit viewing, you may call/text/send dm

👩Abegail Revilla 
☎️ 0929770---- 
📧 abegailrev----@gmail.com
REB PRC Lic. No. 33314
DHSUD Reg. No. R7-B-06/23-7518",,,,"Catarman, Liloan, Cebu, Pilipinas",Liloan,Cebu,10.3832608,124.0056535,,14010000,1401.0,Accommodation | land | Lot
https://www.lamudi.com.ph/property/41032-73-66041b173dc0-99e6-19e6d9c-891d-76c2,Land For Sale in Cebu,"329 SqM prime lot available now at Monterrazas de Cebu

Lot Area: 329 SqM

City View

Price: 16,000,000.00 net of taxes

Location: Just steps from the guard house for ultimate security & convinience

Prices and details are subject to change without prior notice.
For more info, kindly email or call us, for the latest updates.",,,,"Monterrazas De Cebu, Negros Road, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu,Cebu,10.324419,123.8712144,"Access for people with disabilities, Air conditioning, Garage, Playground, Garden, Grill, Security, Swimming pool",16000000,329.0,Accommodation | land | 329 SqM prime lot available now at Monterrazas de Cebu
https://www.lamudi.com.ph/property/41032-73-6699d1cbbea-b7d-19e63c0-b944-77a1,Land For Sale in Cebu,"867 SqM Lot For Sale in Montelago by Mont Property Group

Lot Area: 867 SqM

Overlooking Cebu City views, cool mountain breeze, and exclusive living. Experience elevated lifestyle at Montelago at Monterrazas de Cebu.

Price per SqM: 77,000.00

Total Contract Price: 66,759,000.00 net of taxes

Prices and details are subject to change without prior notice.
For more info, kindly email or call us, for the latest updates.",,,,"Monterrazas De Cebu, Negros Road, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu,Cebu,10.324419,123.8712144,"Access for people with disabilities, Air conditioning, Garage, Playground, Garden, Grill, Security, Swimming pool",66759000,867.0,Accommodation | land | 867 SqM Lot
